,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
9608,Feature Phone,52728297,Nokia,8000,2020-07-27,2021-04-29,No,No,No,Good,13.55,Good
9609,Feature Phone,42975632,Nokia,8000,2014-02-14,2021-05-03,No,Yes,No,Good,13.8,Good
9610,Feature Phone,22422231,Nokia,6300,2016-02-04,2021-07-24,No,No,No,Average,9.98,Average
9611,Laptop,99462192,Apple,ProBook,2016-01-13,2021-07-20,Yes,Yes,Yes,Average,7.18,Average
9612,Laptop,49142488,HP,EliteBook,2014-12-15,2021-06-11,No,No,No,Average,9.2,Average
9613,Smart Phone,25122978,OnePlus,OnePlus 6T,2020-09-30,2021-07-06,No,Yes,No,Poor,2.28,Poor
9614,Smart Phone,07860195,OnePlus,OnePlus 9R,2017-10-01,2021-04-02,No,No,No,Poor,4.87,Poor
9615,Smart Phone,92710979,Apple,Iphone 6,2018-07-07,2021-04-11,No,No,Yes,Average,6.7,Average
9616,Laptop,81232420,Dell,Inspiron,2018-06-21,2021-01-03,No,Yes,No,Good,14.52,Good
9617,Smart Phone,25997286,Apple,Iphone XR,2019-09-19,2021-06-03,No,Yes,No,Poor,3.94,Poor
9618,Feature Phone,56795295,Nokia,215,2017-02-15,2021-04-10,No,No,No,Poor,4.2,Poor
9619,Feature Phone,27050460,Samsung,8000,2018-01-26,2021-01-04,No,No,No,Poor,2.68,Poor
9620,Laptop,18522792,HP,EliteBook,2020-07-29,2021-06-22,No,Yes,No,Good,14.9,Good
9621,Feature Phone,72242841,Nokia,215,2018-10-18,2021-03-18,No,Yes,No,Average,6.58,Average
9622,Smart Phone,27067833,Nokia,X10,2019-02-17,2021-02-28,No,Yes,Yes,Poor,1.23,Poor
9623,Laptop,85644380,Dell,Inspiron,2017-06-22,2021-07-27,No,No,No,Good,12.22,Good
9624,Smart Phone,34575918,Samsung,Galaxy S9,2017-09-16,2021-06-23,Yes,No,Yes,Average,8.82,Average
9625,Feature Phone,81512805,Samsung,215,2014-05-07,2021-04-17,Yes,Yes,Yes,Good,12.95,Good
9626,Smart Phone,74157587,Samsung,Galaxy Note 9,2014-04-07,2021-01-16,No,Yes,No,Poor,3.8,Poor
9627,Feature Phone,23452503,Samsung,6300,2018-02-07,2021-07-09,Yes,Yes,Yes,Poor,3.76,Poor
9628,Feature Phone,87017304,Samsung,5310,2020-11-20,2021-05-31,Yes,Yes,Yes,Poor,1.78,Poor
9629,Laptop,27540367,Lenovo,Ideapad,2015-09-15,2021-01-08,No,No,No,Average,7.42,Average
9630,Feature Phone,90070891,Nokia,6300,2018-11-16,2021-03-02,Yes,Yes,Yes,Poor,3.31,Poor
9631,Feature Phone,56183498,Nokia,6300,2016-09-24,2021-03-09,No,No,Yes,Poor,4.77,Poor
9632,Feature Phone,86675666,Nokia,225,2019-07-18,2021-05-27,No,Yes,No,Average,9.66,Average
9633,Feature Phone,36211357,Nokia,6300,2015-07-20,2021-07-27,Yes,Yes,Yes,Average,7.85,Average
9634,Smart Phone,92936805,OnePlus,OnePlus 7,2018-10-24,2021-06-12,No,Yes,Yes,Average,6.9,Average
9635,Feature Phone,93506588,Nokia,125,2017-07-24,2021-03-21,No,No,Yes,Average,6.43,Average
9636,Smart Phone,77097392,Nokia,XR20,2016-01-06,2021-03-22,Yes,Yes,Yes,Good,18.11,Good
9637,Feature Phone,83761263,Nokia,6300,2016-04-11,2021-06-20,No,No,Yes,Average,6.28,Average
9638,Smart Phone,80503705,Blackberry,Passport,2015-10-16,2021-04-12,No,Yes,Yes,Poor,2.29,Poor
9639,Laptop,20177041,HP,Probook,2014-10-31,2021-07-09,Yes,No,Yes,Average,7.96,Average
9640,Feature Phone,55418461,Nokia,215,2016-07-12,2021-06-27,Yes,No,Yes,Poor,2.1,Poor
9641,Smart Phone,37224233,OnePlus,OnePlus 8,2020-04-18,2021-04-01,No,No,Yes,Poor,1.14,Poor
9642,Laptop,16469419,Lenovo,Ideapad,2020-05-11,2021-01-22,Yes,Yes,Yes,Average,9.59,Average
9643,Feature Phone,69223495,Samsung,225,2015-10-09,2021-07-18,No,No,No,Good,16.52,Good
9644,Laptop,62719643,Apple,ProBook,2014-12-20,2021-07-28,No,Yes,Yes,Good,18.17,Good
9645,Laptop,87370232,Apple,ProBook,2018-07-21,2021-04-08,Yes,Yes,Yes,Good,16.21,Good
9646,Smart Phone,75935344,Blackberry,Keyone,2018-06-16,2021-06-27,No,No,Yes,Poor,3.43,Poor
9647,Laptop,21504921,Lenovo,Ideapad,2020-10-11,2021-08-06,No,Yes,No,Good,11.19,Good
9648,Smart Phone,42462446,Blackberry,Aurora,2015-05-09,2021-06-22,No,No,No,Average,7.81,Average
9649,Smart Phone,99743215,Nokia,X100,2017-06-22,2021-03-25,Yes,No,Yes,Poor,4.64,Poor
9650,Smart Phone,36102396,Oppo,A11k,2016-02-28,2021-06-14,No,No,No,Average,7.44,Average
9651,Feature Phone,53954091,Nokia,6300,2016-03-31,2021-08-05,Yes,Yes,Yes,Poor,3.22,Poor
9652,Laptop,39489630,Dell,Inspiron,2020-08-28,2021-06-09,No,No,No,Good,15.53,Good
9653,Laptop,31128575,Dell,Inspiron,2017-06-23,2021-01-02,Yes,No,Yes,Poor,4.16,Poor
9654,Laptop,37505059,HP,Probook,2018-08-06,2021-05-27,No,No,No,Good,13.47,Good
9655,Laptop,12254200,Dell,Inspiron,2020-03-03,2021-06-18,No,Yes,Yes,Good,16.85,Good
9656,Feature Phone,65053645,Nokia,5310,2018-09-04,2021-03-20,No,Yes,No,Average,8.59,Average
9657,Feature Phone,16979970,Samsung,8000,2014-04-09,2021-05-30,No,Yes,Yes,Good,15.42,Good
9658,Smart Phone,76313646,Nokia,X10,2014-06-05,2021-08-01,No,Yes,Yes,Poor,4.93,Poor
9659,Laptop,25754780,Apple,MacBook,2019-09-25,2021-04-24,No,Yes,No,Good,11.2,Good
9660,Smart Phone,28244875,Oppo,A3s,2018-07-24,2021-08-02,No,Yes,No,Poor,3.4,Poor
9661,Smart Phone,22968005,Blackberry,Q10,2019-09-21,2021-06-14,No,No,No,Good,17.74,Good
9662,Feature Phone,43070565,Nokia,215,2019-04-07,2021-05-23,No,No,No,Good,14.5,Good
9663,Laptop,28888420,Apple,MacBook,2014-01-23,2021-04-25,No,No,No,Average,7.58,Average
9664,Laptop,01051636,HP,Pavilion,2018-12-17,2021-05-25,No,No,No,Good,16.31,Good
9665,Feature Phone,06576219,Samsung,125,2019-05-22,2021-06-24,No,No,Yes,Average,8.24,Average
9666,Smart Phone,58630396,Nokia,T20,2014-07-21,2021-03-19,No,Yes,No,Good,13.29,Good
9667,Smart Phone,82370114,Apple,Iphone 6S,2014-02-20,2021-05-07,No,No,No,Poor,2.42,Poor
9668,Feature Phone,14707858,Samsung,8000,2017-04-29,2021-04-23,No,Yes,No,Average,8.15,Average
9669,Smart Phone,95390772,Samsung,Galaxy A6,2020-07-22,2021-04-01,No,Yes,No,Poor,3.59,Poor
9670,Smart Phone,01023725,Blackberry,Keyone,2019-03-04,2021-02-26,No,No,No,Good,18.23,Good
9671,Laptop,77336316,HP,Pavilion,2016-03-10,2021-04-09,No,Yes,No,Good,11.53,Good
9672,Feature Phone,62623353,Samsung,215,2019-09-06,2021-06-27,No,No,No,Good,13.19,Good
9673,Smart Phone,86534031,Blackberry,Curve,2014-03-06,2021-07-28,No,Yes,No,Average,7.46,Average
9674,Smart Phone,89690307,Apple,Iphone 5,2019-05-23,2021-06-25,No,Yes,No,Good,15.81,Good
9675,Feature Phone,39911568,Nokia,5310,2016-11-03,2021-02-06,No,Yes,No,Poor,3.11,Poor
9676,Smart Phone,68649029,Samsung,Galaxy S9,2020-12-24,2021-05-12,No,Yes,Yes,Average,8.65,Average
9677,Feature Phone,15545756,Samsung,6300,2014-09-22,2021-01-09,Yes,No,Yes,Average,7.39,Average
9678,Laptop,34163160,Lenovo,ThinkPad,2014-07-27,2021-06-13,No,No,No,Good,17.48,Good
9679,Smart Phone,02032269,OnePlus,OnePlus 6,2016-01-09,2021-07-19,No,Yes,No,Good,16.99,Good
9680,Smart Phone,77554819,Oppo,Joy,2019-03-15,2021-02-21,No,No,No,Good,19.63,Good
9681,Laptop,82763329,Dell,Vostro,2017-04-27,2021-05-11,No,Yes,No,Poor,3.34,Poor
9682,Laptop,38417436,Lenovo,Ideapad,2017-02-25,2021-05-29,No,Yes,No,Average,6.3,Average
9683,Laptop,86934718,Lenovo,Ideapad,2016-08-24,2021-03-05,No,No,No,Good,14.85,Good
9684,Feature Phone,27594254,Nokia,5310,2017-09-09,2021-03-13,No,Yes,No,Good,18.6,Good
9685,Smart Phone,09749429,Oppo,R1,2019-11-20,2021-04-05,No,No,No,Poor,4.25,Poor
9686,Smart Phone,96108260,Samsung,Galaxy S9,2015-09-15,2021-04-10,Yes,No,Yes,Poor,2.96,Poor
9687,Laptop,93937351,Apple,ProBook,2014-05-15,2021-03-03,No,No,Yes,Poor,2.67,Poor
9688,Feature Phone,31503884,Samsung,6300,2020-07-28,2021-07-18,No,No,No,Average,9.34,Average
9689,Smart Phone,86826693,Nokia,C20 Plus,2019-11-10,2021-04-03,No,No,Yes,Poor,1.99,Poor
9690,Feature Phone,33541211,Samsung,225,2020-06-19,2021-05-01,No,Yes,Yes,Good,12.7,Good
9691,Laptop,11879282,HP,Probook,2014-09-26,2021-01-05,No,Yes,No,Poor,3.59,Poor
9692,Smart Phone,91330611,Apple,Iphone 11,2015-11-14,2021-02-03,No,No,Yes,Good,13.41,Good
9693,Feature Phone,04121619,Nokia,6300,2018-02-19,2021-06-08,No,Yes,No,Poor,4.38,Poor
9694,Feature Phone,45553776,Samsung,215,2019-09-19,2021-04-22,Yes,Yes,Yes,Good,11.28,Good
9695,Feature Phone,28342007,Nokia,215,2016-07-08,2021-02-21,No,No,No,Good,16.85,Good
9696,Laptop,55630351,Apple,MacBook,2015-02-02,2021-05-18,Yes,No,Yes,Good,11.51,Good
9697,Feature Phone,27911785,Samsung,6300,2020-07-21,2021-02-21,No,Yes,No,Average,7.7,Average
9698,Laptop,41291726,HP,EliteBook,2017-05-15,2021-06-28,No,Yes,No,Average,9.2,Average
9699,Smart Phone,46006974,Blackberry,Torch,2018-03-24,2021-05-19,Yes,Yes,Yes,Average,6.1,Average
9700,Laptop,58920084,Lenovo,Ideapad,2015-02-05,2021-04-22,Yes,No,Yes,Average,7.58,Average
9701,Feature Phone,77031402,Nokia,8000,2015-10-18,2021-07-20,No,Yes,No,Good,19.18,Good
9702,Laptop,21922923,Apple,MacBook,2019-12-23,2021-06-24,No,No,No,Good,18.2,Good
9703,Laptop,24812429,Lenovo,Ideapad,2017-01-13,2021-03-15,No,No,No,Average,9.55,Average
9704,Smart Phone,52427695,Oppo,A52,2016-11-16,2021-06-06,No,Yes,No,Average,6.1,Average
9705,Smart Phone,24556897,Samsung,Galaxy J7 duo,2017-01-17,2021-07-24,No,No,No,Poor,3.49,Poor
9706,Feature Phone,98493739,Samsung,6300,2017-07-10,2021-01-31,Yes,Yes,Yes,Average,7.83,Average
9707,Feature Phone,04559337,Nokia,225,2018-03-11,2021-02-28,No,Yes,Yes,Average,7.17,Average
9708,Feature Phone,62939614,Samsung,8000,2015-01-18,2021-03-17,No,Yes,No,Good,19.15,Good
9709,Smart Phone,89647554,Blackberry,Q5,2017-12-12,2021-04-29,No,Yes,Yes,Good,13.32,Good
9710,Feature Phone,43556151,Samsung,6300,2017-01-26,2021-03-16,No,Yes,No,Poor,2.55,Poor
9711,Smart Phone,61112445,Samsung,Galaxy A6,2016-09-14,2021-04-09,No,Yes,No,Average,9.5,Average
9712,Feature Phone,74569250,Samsung,8000,2018-05-07,2021-05-13,No,Yes,Yes,Average,6.68,Average
9713,Laptop,49952421,HP,Pavilion,2015-07-27,2021-07-05,No,Yes,No,Good,19.29,Good
9714,Laptop,05632978,Lenovo,Ideapad,2016-07-30,2021-07-10,No,Yes,No,Good,12.44,Good
9715,Smart Phone,38033261,Blackberry,Leap,2017-08-06,2021-03-23,No,No,No,Poor,2.86,Poor
9716,Smart Phone,70884340,Apple,Iphone 12,2017-09-19,2021-05-04,No,No,No,Poor,2.34,Poor
9717,Feature Phone,05253159,Samsung,6300,2020-11-23,2021-04-08,No,No,Yes,Good,15.68,Good
9718,Feature Phone,07567827,Nokia,6300,2014-09-22,2021-07-08,No,Yes,No,Poor,1.34,Poor
9719,Smart Phone,97475880,Samsung,Galaxy A8s,2017-09-16,2021-04-11,No,No,No,Poor,1.35,Poor
9720,Smart Phone,49761160,Samsung,Galaxy A8s,2019-12-09,2021-02-11,No,No,Yes,Poor,4.89,Poor
9721,Feature Phone,92986190,Samsung,6300,2020-09-14,2021-06-08,No,Yes,No,Poor,2.33,Poor
9722,Feature Phone,05463626,Samsung,215,2020-11-02,2021-03-19,Yes,No,Yes,Good,17.8,Good
9723,Feature Phone,00606189,Samsung,225,2019-09-08,2021-05-17,No,No,No,Poor,4.21,Poor
9724,Smart Phone,58434253,Nokia,X10,2014-07-31,2021-06-02,No,No,No,Poor,2.71,Poor
9725,Smart Phone,15083876,Blackberry,Aurora,2020-06-09,2021-06-07,Yes,Yes,Yes,Average,9.59,Average
9726,Laptop,55862424,Dell,Vostro,2016-07-06,2021-01-01,Yes,Yes,Yes,Good,12.63,Good
9727,Feature Phone,09603660,Samsung,225,2019-09-04,2021-08-02,No,Yes,No,Average,8.86,Average
9728,Laptop,67228881,Apple,ProBook,2017-02-27,2021-05-22,No,Yes,No,Poor,4.79,Poor
9729,Laptop,68504144,HP,Probook,2018-10-02,2021-05-05,No,Yes,No,Poor,3.56,Poor
9730,Feature Phone,26766874,Nokia,5310,2015-04-22,2021-07-02,No,Yes,No,Poor,3.6,Poor
9731,Laptop,96511442,Lenovo,Ideapad,2017-12-22,2021-06-23,No,No,No,Good,18.31,Good
9732,Feature Phone,26691732,Nokia,225,2018-08-31,2021-06-11,No,No,Yes,Poor,3.84,Poor
9733,Laptop,52598739,HP,Probook,2018-03-02,2021-03-10,Yes,No,Yes,Poor,1.29,Poor
9734,Laptop,98726936,Apple,ProBook,2015-12-29,2021-05-17,No,Yes,No,Good,17.65,Good
9735,Smart Phone,49428100,OnePlus,OnePlus 6T,2016-05-04,2021-03-26,No,No,Yes,Poor,3.93,Poor
9736,Laptop,62197601,HP,Pavilion,2017-04-25,2021-01-10,No,No,No,Good,17.28,Good
9737,Smart Phone,30129672,Samsung,Galaxy A8s,2015-10-05,2021-01-25,No,No,No,Average,7.81,Average
9738,Feature Phone,99081362,Samsung,125,2015-08-22,2021-05-14,No,No,No,Poor,2.88,Poor
9739,Laptop,50737970,Lenovo,ThinkPad,2014-05-08,2021-05-28,No,No,No,Poor,1.47,Poor
9740,Smart Phone,34130438,Nokia,T20,2018-05-21,2021-02-09,Yes,Yes,Yes,Good,12.8,Good
9741,Smart Phone,04058045,Oppo,Joy,2014-09-09,2021-04-20,Yes,No,Yes,Poor,4.79,Poor
9742,Feature Phone,78350823,Samsung,6300,2017-10-07,2021-03-15,Yes,No,Yes,Good,17.5,Good
9743,Smart Phone,48383042,Apple,Iphone 8,2018-05-05,2021-04-25,Yes,No,Yes,Good,17.3,Good
9744,Feature Phone,76726675,Nokia,6300,2015-08-01,2021-05-15,No,Yes,Yes,Good,18.29,Good
9745,Feature Phone,36802173,Nokia,125,2016-12-07,2021-08-03,Yes,No,Yes,Average,7.12,Average
9746,Feature Phone,30333284,Samsung,8000,2015-09-14,2021-01-03,No,Yes,No,Average,8.84,Average
9747,Laptop,06579500,Dell,Vostro,2015-04-21,2021-05-24,No,Yes,No,Poor,4.86,Poor
9748,Feature Phone,37979928,Nokia,8000,2016-04-23,2021-03-03,No,No,No,Average,7.78,Average
9749,Feature Phone,04273318,Samsung,125,2019-01-04,2021-02-08,No,Yes,No,Poor,3.12,Poor
9750,Feature Phone,40946382,Samsung,6300,2018-07-25,2021-07-08,No,No,Yes,Good,15.51,Good
9751,Laptop,47581104,Lenovo,Ideapad,2016-09-21,2021-08-02,No,Yes,No,Good,16.86,Good
9752,Feature Phone,30772700,Samsung,225,2019-06-22,2021-05-04,No,No,No,Average,6.6,Average
9753,Smart Phone,15482037,Nokia,X10,2018-02-14,2021-05-11,No,No,Yes,Good,12.79,Good
9754,Laptop,35592860,HP,Probook,2019-06-23,2021-02-20,Yes,Yes,Yes,Average,6.73,Average
9755,Laptop,60215840,Lenovo,Ideapad,2019-04-06,2021-01-27,No,Yes,No,Poor,4.9,Poor
9756,Laptop,22999214,HP,Pavilion,2016-09-02,2021-06-20,Yes,No,Yes,Good,19.69,Good
9757,Laptop,24024594,Apple,ProBook,2015-06-15,2021-03-01,No,No,Yes,Good,13.6,Good
9758,Smart Phone,38921278,Blackberry,Aurora,2014-03-03,2021-07-21,No,Yes,Yes,Good,16.22,Good
9759,Smart Phone,38950933,Apple,Iphone 7,2019-04-12,2021-08-07,No,Yes,No,Average,7.96,Average
9760,Smart Phone,76856822,Oppo,Joy,2015-04-26,2021-03-31,Yes,No,Yes,Poor,2.67,Poor
9761,Feature Phone,02393582,Samsung,225,2018-08-11,2021-07-17,Yes,No,Yes,Poor,3.0,Poor
9762,Smart Phone,04956129,Blackberry,Torch,2017-07-18,2021-03-17,Yes,No,Yes,Poor,1.18,Poor
9763,Laptop,68191276,Apple,ProBook,2015-09-24,2021-02-21,No,No,No,Average,8.69,Average
9764,Smart Phone,49914290,Samsung,Galaxy J7 duo,2016-07-30,2021-01-30,Yes,Yes,Yes,Poor,2.62,Poor
9765,Laptop,00381024,HP,Pavilion,2017-10-26,2021-01-03,No,Yes,Yes,Good,11.23,Good
9766,Smart Phone,09808379,Apple,Iphone 12,2019-02-21,2021-07-17,No,No,Yes,Average,6.26,Average
9767,Feature Phone,82828752,Nokia,6300,2014-04-23,2021-02-25,Yes,No,Yes,Poor,2.37,Poor
9768,Smart Phone,78592216,Nokia,G50,2015-01-19,2021-05-08,No,No,Yes,Good,12.6,Good
9769,Laptop,98754069,Dell,Vostro,2014-08-11,2021-06-21,No,No,Yes,Good,12.86,Good
9770,Laptop,47388673,Dell,Vostro,2015-05-08,2021-05-13,No,No,No,Good,17.65,Good
9771,Feature Phone,55151412,Samsung,5310,2017-04-12,2021-01-13,No,No,Yes,Average,8.33,Average
9772,Smart Phone,55471497,Samsung,Galaxy A6,2017-03-01,2021-07-08,Yes,Yes,Yes,Good,19.3,Good
9773,Laptop,47662070,HP,Pavilion,2016-01-20,2021-04-14,Yes,No,Yes,Poor,2.61,Poor
9774,Feature Phone,70578317,Nokia,6300,2020-08-05,2021-01-01,No,No,No,Average,9.88,Average
9775,Feature Phone,68218980,Samsung,5310,2019-05-15,2021-03-29,Yes,Yes,Yes,Good,19.72,Good
9776,Feature Phone,86841498,Samsung,215,2014-08-27,2021-02-20,No,No,No,Average,9.71,Average
9777,Laptop,88959221,Lenovo,Ideapad,2015-02-28,2021-07-15,No,No,No,Good,12.2,Good
9778,Feature Phone,22785527,Samsung,5310,2017-12-22,2021-07-28,No,No,No,Poor,1.94,Poor
9779,Feature Phone,91064424,Samsung,5310,2014-11-28,2021-06-26,Yes,No,Yes,Poor,4.23,Poor
9780,Laptop,74945108,Dell,Vostro,2014-01-20,2021-02-21,No,Yes,No,Good,19.18,Good
9781,Laptop,92781542,Dell,Inspiron,2014-07-22,2021-04-19,Yes,Yes,Yes,Good,18.33,Good
9782,Smart Phone,85481299,Nokia,X10,2020-07-20,2021-04-22,No,No,Yes,Average,7.34,Average
9783,Feature Phone,08787156,Samsung,5310,2016-07-31,2021-07-18,No,Yes,No,Good,17.65,Good
9784,Feature Phone,05364756,Samsung,225,2018-04-04,2021-03-06,No,No,No,Good,12.31,Good
9785,Feature Phone,90269202,Samsung,5310,2016-03-14,2021-05-11,No,Yes,No,Average,6.68,Average
9786,Laptop,92874749,Lenovo,ThinkPad,2014-01-11,2021-07-15,No,Yes,Yes,Good,13.42,Good
9787,Laptop,35597377,Dell,Inspiron,2014-07-07,2021-02-15,No,No,No,Poor,1.13,Poor
9788,Smart Phone,73246633,Apple,Iphone 6,2020-08-31,2021-04-13,No,Yes,No,Poor,4.26,Poor
9789,Feature Phone,59321668,Samsung,5310,2014-08-18,2021-07-25,No,No,No,Good,14.17,Good
9790,Smart Phone,81230501,OnePlus,OnePlus 6T,2014-11-21,2021-02-09,Yes,Yes,Yes,Poor,1.24,Poor
9791,Laptop,70301267,HP,Probook,2018-05-09,2021-06-03,No,No,Yes,Average,9.4,Average
9792,Feature Phone,30450110,Samsung,225,2016-03-26,2021-03-11,No,Yes,Yes,Good,15.9,Good
9793,Smart Phone,10120750,Nokia,X10,2018-08-25,2021-07-05,No,Yes,No,Average,6.59,Average
9794,Laptop,45037467,Apple,ProBook,2019-02-28,2021-01-09,No,Yes,No,Poor,4.94,Poor
9795,Feature Phone,29636099,Nokia,5310,2019-10-13,2021-01-26,Yes,Yes,Yes,Good,19.95,Good
9796,Laptop,28436393,Dell,Vostro,2019-06-13,2021-03-04,No,No,Yes,Average,9.53,Average
9797,Smart Phone,35112457,OnePlus,OnePlus 7,2020-05-26,2021-03-30,No,No,No,Poor,2.11,Poor
9798,Smart Phone,16326095,Samsung,Galaxy Note 9,2016-11-05,2021-02-25,Yes,No,Yes,Poor,1.91,Poor
9799,Feature Phone,55716512,Samsung,125,2016-08-20,2021-08-05,No,Yes,No,Poor,2.86,Poor
9800,Smart Phone,05640591,Apple,Iphone 11,2019-11-03,2021-01-23,No,No,No,Good,12.26,Good
9801,Laptop,22398574,HP,Probook,2019-10-26,2021-05-01,No,No,No,Poor,4.2,Poor
9802,Laptop,73728221,Lenovo,Ideapad,2019-12-18,2021-07-29,Yes,No,Yes,Average,8.49,Average
9803,Laptop,34642610,Dell,Vostro,2014-07-21,2021-02-22,No,Yes,No,Good,19.7,Good
9804,Feature Phone,97313977,Nokia,215,2015-09-22,2021-04-04,Yes,No,Yes,Average,7.67,Average
9805,Feature Phone,32758986,Nokia,6300,2020-06-25,2021-06-01,No,No,No,Good,17.68,Good
9806,Feature Phone,23891579,Nokia,215,2020-04-14,2021-06-15,No,No,No,Poor,3.3,Poor
9807,Laptop,46015259,HP,Pavilion,2018-10-13,2021-01-03,No,No,No,Good,18.77,Good
9808,Laptop,45557774,Dell,Vostro,2014-01-24,2021-06-03,No,No,Yes,Poor,1.53,Poor
9809,Smart Phone,65745298,Nokia,G50,2016-05-28,2021-03-17,No,Yes,Yes,Average,9.8,Average
9810,Smart Phone,66392347,OnePlus,OnePlus 6T,2020-10-28,2021-02-17,No,No,No,Average,6.3,Average
9811,Feature Phone,22379559,Nokia,215,2020-10-18,2021-02-09,No,No,Yes,Poor,1.67,Poor
9812,Feature Phone,04414018,Nokia,215,2020-07-08,2021-03-07,No,Yes,No,Poor,4.75,Poor
9813,Laptop,24946896,HP,Probook,2018-08-25,2021-07-14,No,Yes,No,Good,11.97,Good
9814,Feature Phone,68444815,Samsung,6300,2018-09-25,2021-08-04,No,Yes,No,Average,8.62,Average
9815,Feature Phone,76916083,Nokia,125,2017-02-08,2021-07-02,Yes,No,Yes,Good,12.95,Good
9816,Smart Phone,58416761,Apple,Iphone 5S,2016-05-19,2021-03-23,No,Yes,No,Poor,4.9,Poor
9817,Smart Phone,38161049,Blackberry,Torch,2015-07-29,2021-05-23,No,Yes,Yes,Good,19.29,Good
9818,Laptop,91348456,Apple,ProBook,2017-08-07,2021-02-16,No,Yes,Yes,Good,16.62,Good
9819,Laptop,09862852,Apple,MacBook,2018-05-15,2021-03-15,No,No,No,Poor,4.99,Poor
9820,Feature Phone,00850315,Nokia,5310,2015-01-17,2021-05-27,No,Yes,No,Good,14.38,Good
9821,Smart Phone,98854042,Blackberry,Q10,2017-05-21,2021-02-17,No,No,Yes,Poor,4.76,Poor
9822,Feature Phone,64675268,Samsung,8000,2015-04-04,2021-07-23,No,No,No,Good,12.36,Good
9823,Laptop,02139999,HP,Pavilion,2017-07-29,2021-01-15,No,No,No,Good,11.54,Good
9824,Feature Phone,64777566,Nokia,5310,2020-06-12,2021-04-18,Yes,Yes,Yes,Average,6.56,Average
9825,Laptop,65961933,Apple,MacBook,2019-11-09,2021-07-09,No,Yes,Yes,Average,7.98,Average
9826,Feature Phone,98573196,Samsung,8000,2017-03-01,2021-03-01,Yes,Yes,Yes,Poor,2.15,Poor
9827,Feature Phone,19758060,Samsung,215,2017-06-05,2021-04-05,Yes,Yes,Yes,Good,14.12,Good
9828,Laptop,52319068,HP,Probook,2020-07-08,2021-06-18,No,No,No,Good,12.73,Good
9829,Laptop,20407650,Lenovo,Ideapad,2019-11-10,2021-04-20,No,Yes,No,Poor,4.14,Poor
9830,Feature Phone,43148608,Nokia,215,2018-11-01,2021-06-17,No,No,No,Average,6.46,Average
9831,Feature Phone,13383657,Samsung,8000,2016-08-05,2021-04-24,No,Yes,No,Poor,4.15,Poor
9832,Feature Phone,71112145,Samsung,215,2015-10-31,2021-04-29,No,No,No,Poor,3.39,Poor
9833,Smart Phone,90934742,Samsung,Galaxy S9,2016-05-27,2021-05-27,No,No,No,Good,17.83,Good
9834,Smart Phone,33485430,Oppo,Neo,2019-05-23,2021-06-15,Yes,No,Yes,Good,12.11,Good
9835,Feature Phone,52864841,Nokia,215,2015-12-25,2021-02-25,No,No,No,Poor,2.35,Poor
9836,Feature Phone,20345143,Samsung,225,2017-04-19,2021-07-05,Yes,No,Yes,Poor,4.83,Poor
9837,Feature Phone,95543130,Nokia,5310,2014-02-08,2021-04-16,Yes,Yes,Yes,Average,9.32,Average
9838,Feature Phone,16187610,Samsung,5310,2016-03-16,2021-03-16,No,No,Yes,Average,7.75,Average
9839,Laptop,19207513,Dell,Vostro,2020-02-29,2021-03-07,Yes,No,Yes,Poor,3.25,Poor
9840,Feature Phone,59267287,Nokia,225,2015-10-29,2021-03-24,No,Yes,Yes,Average,9.94,Average
9841,Feature Phone,08185617,Nokia,6300,2016-05-13,2021-04-04,No,No,Yes,Average,8.94,Average
9842,Laptop,34948675,Lenovo,Ideapad,2017-05-09,2021-06-03,No,Yes,No,Good,14.39,Good
9843,Smart Phone,62643542,Samsung,Galaxy J7 duo,2017-01-14,2021-02-18,No,No,No,Average,6.93,Average
9844,Feature Phone,10973233,Samsung,5310,2018-12-29,2021-06-15,No,No,No,Average,6.85,Average
9845,Laptop,51898854,HP,Probook,2014-09-16,2021-07-09,Yes,No,Yes,Poor,2.39,Poor
9846,Laptop,34576946,HP,Pavilion,2016-09-30,2021-03-10,Yes,No,Yes,Good,13.9,Good
9847,Laptop,27537688,Dell,Vostro,2018-10-07,2021-01-25,Yes,No,Yes,Poor,2.98,Poor
9848,Feature Phone,51106126,Nokia,225,2014-08-30,2021-01-30,No,No,Yes,Poor,1.88,Poor
9849,Laptop,94837278,Lenovo,ThinkPad,2020-07-11,2021-05-28,No,Yes,Yes,Poor,1.1,Poor
9850,Laptop,44076979,Lenovo,ThinkPad,2018-07-26,2021-05-03,No,No,No,Average,9.73,Average
9851,Laptop,82362065,Dell,Inspiron,2017-05-06,2021-03-18,Yes,Yes,Yes,Poor,3.8,Poor
9852,Smart Phone,85648098,Nokia,XR20,2020-01-04,2021-02-28,No,No,Yes,Average,7.39,Average
9853,Feature Phone,08232564,Nokia,215,2019-07-13,2021-06-16,No,No,Yes,Average,9.42,Average
9854,Feature Phone,72785355,Samsung,215,2018-11-14,2021-01-11,Yes,No,Yes,Poor,3.79,Poor
9855,Laptop,03499337,HP,Probook,2016-02-14,2021-03-13,No,No,Yes,Poor,3.8,Poor
9856,Laptop,20755621,Dell,Vostro,2017-10-16,2021-07-15,No,No,No,Average,6.1,Average
