,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
8937,Smart Phone,42581123,Dell,MacBook,21-03-2014,22-05-2021,No,No,No,Poor,11.72,Good
8938,Feature Phone,46352385,HP,ThinkPad,23-02-2017,17-02-2021,No,No,No,Average,38.2,Good
8939,Laptop,50338689,Lenovo,EliteBook,08-12-2017,27-05-2021,Yes,No,Yes,Poor,37.9,Poor
8940,Laptop,27549391,Dell,ProBook,16-11-2017,31-01-2021,Yes,Yes,No,Good,15.88,Poor
8941,Smart Phone,52206726,Lenovo,ThinkPad,26-06-2019,27-03-2021,No,Yes,Yes,Good,16.56,Good
8942,Laptop,38509568,HP,ProBook,02-03-2016,13-07-2021,Yes,No,Yes,Good,11.9,Average
8943,Laptop,41516935,Lenovo,Inspiron,24-08-2017,28-01-2021,Yes,Yes,No,Good,17.82,Good
8944,Feature Phone,45463006,HP,Inspiron,29-05-2018,10-05-2021,Yes,Yes,No,Good,10.51,Poor
8945,Laptop,6214340,Lenovo,MacBook,10-10-2020,06-08-2021,No,No,Yes,Good,5.29,Good
8946,Smart Phone,2295664,Apple,ProBook,09-12-2017,21-03-2021,No,Yes,Yes,Good,24.6,Poor
8947,Smart Phone,63536157,Dell,EliteBook,14-01-2020,16-06-2021,Yes,No,Yes,Good,31.7,Average
8948,Feature Phone,91698391,Dell,Vostro,05-06-2015,17-04-2021,No,Yes,No,Good,30.46,Good
8949,Feature Phone,51267476,Lenovo,MacBook,06-09-2017,14-01-2021,Yes,No,Yes,Average,8.93,Average
8950,Laptop,77135919,HP,EliteBook,25-08-2018,13-07-2021,No,Yes,No,Good,33.68,Poor
8951,Laptop,29475438,Lenovo,MacBook,19-02-2014,14-03-2021,Yes,Yes,Yes,Poor,19.36,Good
8952,Smart Phone,10945971,HP,Inspiron,31-01-2016,18-07-2021,Yes,Yes,No,Good,8.41,Good
8953,Feature Phone,85710818,Apple,MacBook,09-10-2016,13-01-2021,No,No,No,Poor,19.87,Good
8954,Smart Phone,68958251,Dell,ThinkPad,03-08-2014,05-01-2021,No,No,No,Poor,28.62,Average
8955,Laptop,1535082,Apple,EliteBook,31-12-2019,25-01-2021,Yes,Yes,Yes,Poor,3.56,Average
8956,Feature Phone,71907789,Apple,ThinkPad,07-11-2020,29-04-2021,No,Yes,Yes,Good,2.55,Average
8957,Smart Phone,11234470,Lenovo,Inspiron,22-09-2017,19-02-2021,Yes,No,No,Poor,11.4,Average
8958,Smart Phone,35833338,Apple,MacBook,21-01-2016,09-03-2021,No,No,No,Poor,26.94,Poor
8959,Laptop,97709275,Apple,ProBook,06-06-2020,05-07-2021,No,No,Yes,Poor,28.26,Good
8960,Laptop,59670636,Lenovo,ProBook,31-05-2015,28-07-2021,No,No,No,Poor,29.27,Average
8961,Feature Phone,67636259,Lenovo,Vostro,01-05-2018,20-01-2021,Yes,No,Yes,Poor,31.44,Good
8962,Smart Phone,32410006,HP,MacBook,27-02-2015,04-07-2021,Yes,Yes,No,Poor,10.72,Average
8963,Laptop,55385701,Apple,EliteBook,10-02-2019,27-05-2021,No,Yes,Yes,Average,22.81,Good
8964,Feature Phone,2395340,Dell,MacBook,10-08-2014,23-06-2021,Yes,No,No,Good,21.67,Poor
8965,Smart Phone,9217782,HP,EliteBook,10-11-2016,14-02-2021,No,Yes,Yes,Good,21.58,Good
8966,Laptop,41416440,Lenovo,Vostro,07-07-2017,16-02-2021,Yes,No,Yes,Average,26.88,Poor
8967,Laptop,12233359,Lenovo,MacBook,05-08-2014,26-06-2021,No,No,No,Average,18.95,Poor
8968,Smart Phone,75526184,Lenovo,ProBook,29-09-2015,13-01-2021,Yes,Yes,No,Poor,8.52,Good
8969,Smart Phone,75932961,HP,MacBook,20-04-2020,11-01-2021,No,Yes,No,Average,3.43,Good
8970,Smart Phone,45262463,Dell,Vostro,01-10-2015,24-02-2021,No,Yes,No,Good,33.91,Good
8971,Laptop,71146089,HP,ThinkPad,20-01-2020,12-05-2021,Yes,No,No,Average,36.9,Average
8972,Laptop,12527342,HP,ThinkPad,25-10-2020,08-08-2021,Yes,No,No,Poor,38.8,Poor
8973,Smart Phone,88131627,Dell,Inspiron,06-03-2014,20-07-2021,Yes,No,No,Good,22.33,Average
8974,Feature Phone,77933508,Dell,Vostro,15-03-2020,10-05-2021,Yes,No,No,Average,1.28,Poor
8975,Smart Phone,82021214,Lenovo,EliteBook,12-04-2016,30-05-2021,No,No,Yes,Good,26.75,Good
8976,Smart Phone,94572193,Dell,EliteBook,28-11-2014,26-06-2021,No,No,Yes,Poor,22.51,Poor
8977,Laptop,48146951,Apple,ThinkPad,05-12-2017,01-04-2021,Yes,Yes,No,Average,17.32,Poor
8978,Feature Phone,4772415,Dell,MacBook,22-03-2017,20-05-2021,No,No,Yes,Good,33.7,Average
8979,Smart Phone,87242980,Dell,MacBook,19-11-2014,23-03-2021,No,No,No,Poor,30.98,Poor
8980,Smart Phone,13383817,Dell,EliteBook,10-01-2019,22-05-2021,No,Yes,Yes,Good,36.36,Good
8981,Laptop,37875398,HP,EliteBook,22-06-2018,13-04-2021,No,No,No,Average,34.37,Good
8982,Smart Phone,63636802,Dell,EliteBook,29-05-2018,30-01-2021,Yes,No,No,Good,24.39,Poor
8983,Smart Phone,40193830,Lenovo,Inspiron,06-05-2020,31-07-2021,No,No,No,Average,39.47,Good
8984,Smart Phone,25880632,Apple,Inspiron,24-09-2014,06-08-2021,No,Yes,No,Poor,20.88,Poor
8985,Laptop,88562599,Dell,Inspiron,18-03-2017,06-08-2021,Yes,No,No,Poor,25.67,Poor
8986,Smart Phone,6936198,Lenovo,EliteBook,22-02-2016,06-07-2021,No,Yes,No,Poor,27.9,Average
8987,Smart Phone,5852611,Lenovo,Vostro,03-11-2018,02-07-2021,Yes,Yes,Yes,Poor,17.71,Poor
8988,Smart Phone,92699809,Lenovo,EliteBook,06-10-2018,02-07-2021,Yes,Yes,No,Good,22.9,Average
8989,Smart Phone,89223901,Apple,ThinkPad,13-05-2016,15-07-2021,Yes,No,No,Average,10.84,Good
8990,Smart Phone,48985468,HP,ProBook,21-06-2015,07-01-2021,No,No,Yes,Poor,17.11,Poor
8991,Smart Phone,29774975,Dell,MacBook,20-08-2019,19-03-2021,No,No,Yes,Average,5.12,Average
8992,Feature Phone,76621642,Dell,Vostro,22-07-2015,26-01-2021,Yes,No,Yes,Average,5.1,Good
8993,Laptop,92543720,Dell,MacBook,16-12-2020,02-02-2021,Yes,No,No,Average,37.95,Good
8994,Laptop,60074348,HP,Inspiron,27-08-2019,09-05-2021,Yes,No,Yes,Good,3.5,Good
8995,Smart Phone,73845935,Dell,ProBook,30-03-2019,24-06-2021,Yes,Yes,Yes,Poor,10.59,Poor
8996,Feature Phone,28887058,HP,Vostro,30-10-2014,12-01-2021,No,Yes,Yes,Poor,36.1,Average
8997,Smart Phone,30913370,Lenovo,MacBook,25-09-2019,13-04-2021,Yes,No,No,Good,26.1,Average
8998,Feature Phone,46560896,HP,ThinkPad,09-07-2017,10-06-2021,Yes,Yes,Yes,Poor,19.81,Poor
8999,Smart Phone,29183425,Apple,ThinkPad,05-03-2015,17-06-2021,Yes,No,No,Average,10.37,Good
9000,Smart Phone,85011342,Apple,MacBook,23-12-2017,06-03-2021,No,Yes,Yes,Average,24.94,Average
9001,Laptop,99629304,Apple,EliteBook,30-03-2020,05-02-2021,No,Yes,No,Poor,13.69,Average
9002,Feature Phone,58408506,HP,Vostro,22-09-2019,02-03-2021,No,No,No,Average,14.59,Good
9003,Feature Phone,34680636,Dell,MacBook,04-04-2017,25-04-2021,No,No,Yes,Poor,19.66,Poor
9004,Laptop,71842752,Dell,EliteBook,09-01-2016,15-05-2021,No,Yes,Yes,Good,32.89,Poor
9005,Feature Phone,89228593,Dell,ProBook,08-03-2015,31-07-2021,No,Yes,No,Poor,29.11,Poor
9006,Smart Phone,20964221,Lenovo,Inspiron,23-10-2019,27-02-2021,Yes,No,Yes,Poor,31.76,Good
9007,Smart Phone,58088678,Dell,Inspiron,22-09-2017,25-07-2021,No,Yes,No,Good,14.65,Average
9008,Smart Phone,62228619,HP,Vostro,12-10-2016,02-05-2021,No,No,No,Poor,31.54,Poor
9009,Feature Phone,60893109,Dell,MacBook,13-09-2018,23-02-2021,Yes,No,No,Poor,27.7,Average
9010,Feature Phone,60577443,Apple,Inspiron,13-07-2020,21-02-2021,Yes,Yes,No,Poor,30,Average
9011,Feature Phone,71719269,Dell,Inspiron,23-09-2016,17-01-2021,No,Yes,No,Good,13.77,Good
9012,Laptop,85108295,Dell,ProBook,19-01-2020,26-02-2021,No,No,No,Good,12.25,Good
9013,Smart Phone,38396854,Apple,EliteBook,20-01-2016,27-07-2021,No,No,Yes,Average,37.35,Poor
9014,Laptop,43410613,Dell,ThinkPad,03-05-2015,03-05-2021,No,Yes,No,Good,10.97,Poor
9015,Laptop,31654968,HP,Inspiron,25-12-2014,14-01-2021,No,No,Yes,Poor,18.48,Good
9016,Smart Phone,67729258,Lenovo,Vostro,05-03-2015,18-01-2021,Yes,Yes,Yes,Poor,16.98,Poor
9017,Laptop,26911793,Lenovo,Inspiron,08-01-2018,18-01-2021,Yes,No,Yes,Poor,37.4,Poor
9018,Feature Phone,60387851,Lenovo,ThinkPad,23-07-2015,03-01-2021,No,Yes,No,Poor,15.96,Average
9019,Laptop,50903726,Dell,Inspiron,25-12-2017,06-02-2021,Yes,No,No,Poor,12.5,Good
9020,Smart Phone,3113844,Lenovo,EliteBook,20-03-2014,14-03-2021,No,No,Yes,Poor,7.34,Good
9021,Laptop,29556304,Dell,ThinkPad,23-07-2015,05-01-2021,Yes,Yes,No,Poor,2.36,Average
9022,Feature Phone,5523399,Lenovo,ProBook,25-10-2017,18-06-2021,No,No,Yes,Poor,10.15,Poor
9023,Feature Phone,69947148,Dell,ThinkPad,02-04-2017,26-07-2021,Yes,Yes,Yes,Good,20.51,Average
9024,Laptop,78702905,Lenovo,EliteBook,29-10-2017,04-06-2021,No,Yes,No,Good,21.66,Good
9025,Feature Phone,23493872,HP,Vostro,09-08-2018,28-03-2021,Yes,No,No,Average,16.68,Average
9026,Smart Phone,57227344,Apple,ThinkPad,29-12-2015,05-03-2021,No,No,Yes,Poor,19.84,Poor
9027,Feature Phone,1541052,Dell,ThinkPad,22-04-2017,22-04-2021,Yes,No,Yes,Average,28.35,Good
9028,Laptop,6173586,Dell,MacBook,18-02-2017,12-04-2021,Yes,Yes,No,Poor,38.5,Average
9029,Laptop,76103889,HP,Vostro,12-03-2019,11-02-2021,Yes,Yes,Yes,Poor,2.81,Average
9030,Feature Phone,94161816,Apple,ThinkPad,28-11-2017,14-05-2021,No,No,No,Good,37.16,Average
9031,Laptop,29975624,HP,EliteBook,01-09-2018,15-01-2021,Yes,Yes,No,Good,39.89,Average
9032,Feature Phone,20231460,Apple,EliteBook,16-12-2017,10-01-2021,No,No,No,Poor,10.58,Poor
9033,Smart Phone,55630207,Apple,Inspiron,30-05-2017,13-05-2021,Yes,No,Yes,Poor,8.2,Poor
9034,Laptop,91661302,Lenovo,MacBook,25-03-2016,22-03-2021,Yes,Yes,No,Average,38.52,Good
9035,Feature Phone,11951629,Apple,MacBook,03-02-2017,25-04-2021,No,Yes,No,Poor,1.99,Good
9036,Feature Phone,81026043,Apple,Vostro,08-03-2019,28-06-2021,Yes,Yes,Yes,Poor,17.22,Good
9037,Feature Phone,40106410,HP,ThinkPad,07-05-2018,04-07-2021,Yes,No,No,Average,22.3,Average
9038,Smart Phone,89997932,Lenovo,ProBook,15-07-2020,07-07-2021,No,Yes,No,Good,16.42,Good
9039,Laptop,87472592,Dell,ThinkPad,26-05-2019,03-06-2021,Yes,Yes,Yes,Good,20.46,Poor
9040,Feature Phone,44234218,Apple,ThinkPad,09-05-2015,21-05-2021,No,No,Yes,Poor,33.48,Average
9041,Laptop,91957184,Apple,ThinkPad,03-11-2017,18-04-2021,Yes,Yes,Yes,Average,31.5,Good
9042,Feature Phone,81675746,Dell,ThinkPad,06-03-2017,13-01-2021,No,Yes,Yes,Good,37.51,Average
9043,Feature Phone,5674633,HP,ProBook,17-05-2016,08-01-2021,No,Yes,Yes,Good,39.93,Poor
9044,Laptop,52362989,Lenovo,Vostro,27-02-2017,24-05-2021,No,Yes,Yes,Average,16.29,Good
9045,Smart Phone,83979798,Dell,MacBook,25-03-2014,17-06-2021,Yes,No,Yes,Good,10.8,Average
9046,Laptop,92563568,Apple,ThinkPad,10-01-2017,01-07-2021,No,Yes,Yes,Average,11.13,Average
9047,Laptop,48936071,Lenovo,MacBook,19-10-2019,22-05-2021,Yes,Yes,No,Poor,25.97,Average
9048,Laptop,15842404,Apple,ThinkPad,04-04-2015,30-01-2021,No,Yes,No,Good,1.7,Good
9049,Laptop,91683724,Dell,Inspiron,20-07-2020,25-06-2021,Yes,No,Yes,Good,26.2,Average
9050,Smart Phone,45183843,HP,Inspiron,02-03-2020,03-01-2021,Yes,Yes,Yes,Good,13.98,Poor
9051,Feature Phone,76564833,HP,Vostro,14-05-2019,15-06-2021,No,Yes,No,Average,25.35,Average
9052,Laptop,51395186,HP,EliteBook,22-09-2017,15-01-2021,Yes,Yes,No,Average,6.35,Good
9053,Feature Phone,61317864,Lenovo,MacBook,11-04-2017,12-03-2021,Yes,No,No,Poor,4.88,Average
9054,Laptop,57732756,HP,EliteBook,20-01-2020,07-08-2021,No,Yes,Yes,Good,26.29,Average
9055,Smart Phone,440035,Apple,Inspiron,17-06-2020,11-01-2021,No,Yes,No,Average,7.55,Good
9056,Smart Phone,26660431,HP,ProBook,21-04-2015,14-02-2021,No,Yes,No,Average,28.19,Poor
9057,Feature Phone,17655361,HP,MacBook,16-08-2014,07-04-2021,Yes,Yes,No,Good,30.4,Average
9058,Feature Phone,39372086,Apple,ThinkPad,23-01-2014,29-03-2021,No,No,Yes,Good,34.52,Good
9059,Smart Phone,77153685,HP,ThinkPad,29-07-2017,07-02-2021,Yes,No,Yes,Average,39.19,Poor
9060,Laptop,85478459,Apple,EliteBook,16-03-2014,26-07-2021,No,No,Yes,Average,27.58,Good
9061,Laptop,67433100,Apple,Vostro,17-12-2015,06-05-2021,No,No,Yes,Poor,32.6,Poor
9062,Laptop,78980099,Apple,EliteBook,07-07-2015,26-01-2021,No,No,Yes,Poor,32.25,Average
9063,Smart Phone,22036308,Lenovo,ThinkPad,02-08-2018,01-08-2021,Yes,Yes,No,Average,34.42,Poor
9064,Feature Phone,87114867,Lenovo,ThinkPad,09-09-2016,26-05-2021,Yes,No,Yes,Poor,27.69,Good
9065,Feature Phone,71328836,Dell,Vostro,25-03-2017,29-07-2021,No,Yes,No,Good,22.66,Good
9066,Smart Phone,25353266,Apple,EliteBook,11-02-2016,29-05-2021,Yes,No,Yes,Average,7.63,Good
9067,Feature Phone,33154213,Dell,Vostro,04-02-2016,23-02-2021,Yes,No,No,Average,32.65,Average
9068,Feature Phone,83864636,HP,MacBook,11-07-2020,15-05-2021,Yes,No,Yes,Average,16.14,Average
9069,Smart Phone,82497682,HP,EliteBook,11-11-2017,04-01-2021,Yes,No,Yes,Poor,24.93,Poor
9070,Smart Phone,89857380,Lenovo,Vostro,08-02-2018,27-03-2021,No,No,Yes,Good,7.16,Average
9071,Smart Phone,3343203,Lenovo,MacBook,21-09-2017,06-02-2021,Yes,No,No,Average,17.97,Poor
9072,Smart Phone,97928287,HP,ProBook,21-09-2019,15-03-2021,No,No,No,Poor,2.56,Poor
9073,Feature Phone,28709732,Apple,MacBook,09-10-2016,30-03-2021,Yes,Yes,No,Good,13.37,Average
9074,Laptop,76054242,Dell,Inspiron,18-04-2015,13-02-2021,Yes,No,No,Good,10.95,Good
9075,Laptop,27818152,Apple,EliteBook,20-11-2014,15-02-2021,No,No,No,Good,12.88,Average
9076,Laptop,33663722,Apple,Vostro,21-06-2017,09-07-2021,Yes,No,No,Average,35.22,Average
9077,Laptop,68177621,HP,ProBook,16-03-2017,16-03-2021,Yes,Yes,No,Average,2.28,Poor
9078,Laptop,10260364,HP,EliteBook,07-01-2016,29-07-2021,Yes,No,Yes,Good,26.56,Poor
9079,Laptop,18759341,HP,MacBook,01-07-2015,02-03-2021,Yes,Yes,Yes,Poor,34.97,Poor
9080,Smart Phone,81841363,HP,Vostro,22-09-2017,18-01-2021,No,No,No,Poor,18.61,Good
9081,Laptop,58888285,HP,Inspiron,11-06-2019,02-03-2021,No,No,No,Poor,36.53,Poor
9082,Feature Phone,68123857,Dell,MacBook,03-12-2017,09-04-2021,Yes,No,Yes,Average,18.38,Good
9083,Laptop,19957593,HP,Inspiron,21-01-2015,19-05-2021,Yes,No,No,Good,3.9,Good
9084,Smart Phone,8679260,Apple,Vostro,24-09-2014,03-07-2021,No,Yes,No,Good,25.57,Average
9085,Feature Phone,71577777,Dell,EliteBook,06-05-2014,13-03-2021,Yes,No,No,Good,24.8,Average
9086,Laptop,4807872,Apple,Inspiron,18-01-2015,04-06-2021,No,No,No,Average,18.69,Average
9087,Laptop,58344460,Dell,Inspiron,01-11-2018,14-07-2021,No,No,Yes,Good,24.3,Good
9088,Feature Phone,6886042,Dell,EliteBook,27-07-2019,02-07-2021,Yes,Yes,Yes,Good,9.77,Good
9089,Laptop,61623514,Dell,ThinkPad,24-01-2019,12-01-2021,Yes,No,Yes,Good,34.87,Average
9090,Smart Phone,75356552,Lenovo,Inspiron,12-05-2014,16-04-2021,No,Yes,Yes,Poor,31,Average
9091,Smart Phone,36924004,Dell,EliteBook,17-01-2014,16-01-2021,Yes,No,No,Poor,11.98,Good
9092,Feature Phone,73255413,Lenovo,ThinkPad,17-01-2014,27-05-2021,No,No,Yes,Good,15.92,Poor
9093,Laptop,27458945,HP,Inspiron,06-08-2014,01-01-2021,No,No,No,Average,18.2,Average
9094,Laptop,10858356,Dell,ThinkPad,10-03-2016,03-04-2021,No,No,No,Good,3.7,Poor
9095,Smart Phone,31048859,Lenovo,EliteBook,22-05-2020,06-04-2021,Yes,Yes,Yes,Average,5.25,Good
9096,Laptop,23644236,Lenovo,Inspiron,05-10-2020,02-03-2021,No,Yes,Yes,Poor,27.26,Average
9097,Feature Phone,37980047,Dell,ThinkPad,08-02-2014,08-01-2021,Yes,Yes,Yes,Good,33.61,Poor
9098,Feature Phone,62402767,HP,Vostro,10-10-2019,09-07-2021,Yes,Yes,Yes,Average,20.32,Average
9099,Feature Phone,32787344,Apple,Vostro,18-06-2018,22-03-2021,No,Yes,Yes,Good,15.96,Good
9100,Smart Phone,88982472,Dell,ThinkPad,12-11-2015,27-02-2021,Yes,Yes,Yes,Good,38.2,Poor
9101,Laptop,59379799,Lenovo,MacBook,03-04-2016,25-05-2021,No,No,No,Good,20.35,Good
9102,Smart Phone,59067832,Apple,MacBook,23-02-2015,01-03-2021,No,No,Yes,Poor,8.23,Average
9103,Laptop,45782824,Dell,MacBook,15-05-2019,19-03-2021,Yes,No,Yes,Average,27.37,Good
9104,Feature Phone,1360479,Apple,ProBook,24-03-2015,29-03-2021,Yes,No,Yes,Good,15.51,Good
9105,Laptop,15208873,Lenovo,Inspiron,08-04-2017,28-05-2021,No,No,No,Poor,27.52,Poor
9106,Laptop,18744040,Dell,MacBook,21-03-2016,24-05-2021,No,No,Yes,Average,21.22,Good
9107,Smart Phone,71899060,Lenovo,EliteBook,16-06-2015,05-03-2021,No,Yes,Yes,Average,6.51,Poor
9108,Smart Phone,34949788,HP,Inspiron,31-10-2020,09-02-2021,No,No,No,Average,11.6,Average
9109,Feature Phone,31094986,Dell,Vostro,23-06-2020,22-03-2021,No,No,Yes,Poor,9.97,Average
9110,Laptop,66152828,Apple,MacBook,06-06-2015,04-06-2021,Yes,No,Yes,Poor,1.41,Poor
9111,Laptop,50081301,HP,ProBook,12-01-2020,11-06-2021,No,Yes,Yes,Poor,18.92,Good
9112,Smart Phone,46439000,HP,MacBook,17-09-2020,08-06-2021,Yes,Yes,Yes,Good,17.63,Average
9113,Feature Phone,31005074,HP,ProBook,14-02-2015,14-03-2021,Yes,No,No,Average,14.29,Average
9114,Laptop,82100926,Apple,EliteBook,09-11-2018,28-05-2021,Yes,Yes,No,Good,6.55,Good
9115,Feature Phone,64879529,Apple,MacBook,17-04-2018,10-07-2021,Yes,No,No,Poor,9.8,Good
9116,Feature Phone,71934235,Dell,MacBook,05-04-2016,13-02-2021,No,Yes,No,Poor,34.23,Poor
9117,Smart Phone,74945078,Apple,MacBook,07-08-2014,14-07-2021,Yes,Yes,No,Average,21.78,Poor
9118,Feature Phone,89612415,Dell,Vostro,27-02-2018,07-02-2021,Yes,Yes,Yes,Good,24.86,Average
9119,Feature Phone,82944216,HP,Vostro,03-03-2019,15-05-2021,No,Yes,Yes,Average,13.47,Average
9120,Smart Phone,85583283,Apple,Vostro,22-12-2014,14-04-2021,Yes,Yes,Yes,Average,39.5,Poor
9121,Feature Phone,44725303,HP,MacBook,08-03-2016,25-04-2021,No,No,Yes,Average,36.55,Poor
9122,Feature Phone,27113837,HP,EliteBook,12-06-2015,08-03-2021,Yes,No,No,Poor,33.28,Average
9123,Laptop,67626878,Apple,Inspiron,30-04-2017,22-02-2021,Yes,Yes,No,Poor,24.47,Good
9124,Feature Phone,45298332,HP,Inspiron,15-04-2017,27-04-2021,No,No,Yes,Average,6.28,Good
9125,Laptop,60092939,Lenovo,Inspiron,16-07-2016,09-01-2021,Yes,No,Yes,Good,38.5,Average
9126,Feature Phone,63327755,Apple,EliteBook,22-08-2020,08-04-2021,Yes,Yes,Yes,Poor,35.82,Good
9127,Smart Phone,69563836,Lenovo,Vostro,10-08-2016,13-03-2021,Yes,No,Yes,Average,25.4,Good
9128,Feature Phone,192668,Dell,Inspiron,29-07-2015,10-01-2021,Yes,Yes,No,Poor,34.7,Good
9129,Smart Phone,14635311,HP,ProBook,11-10-2015,21-02-2021,Yes,No,Yes,Poor,12.75,Average
9130,Laptop,13668167,HP,EliteBook,12-06-2019,06-08-2021,No,Yes,No,Poor,25.2,Average
9131,Laptop,3407547,Dell,EliteBook,24-07-2016,08-07-2021,Yes,Yes,No,Poor,14.89,Good
9132,Feature Phone,23427785,HP,EliteBook,29-08-2015,27-04-2021,Yes,Yes,Yes,Poor,35.67,Good
9133,Laptop,8877789,HP,Vostro,12-09-2019,26-05-2021,No,No,No,Good,14.47,Poor
9134,Laptop,92242746,Lenovo,ProBook,24-07-2017,26-02-2021,No,No,Yes,Average,37.36,Poor
9135,Feature Phone,75971168,Apple,EliteBook,31-10-2015,06-02-2021,Yes,No,No,Poor,34.56,Good
9136,Laptop,35997320,Apple,Vostro,25-03-2015,22-01-2021,Yes,No,Yes,Poor,6.28,Average
9137,Laptop,79741613,Lenovo,ProBook,11-03-2017,06-02-2021,Yes,Yes,Yes,Average,30.78,Good
9138,Laptop,63283464,Lenovo,EliteBook,03-10-2015,12-01-2021,No,Yes,Yes,Good,26.51,Average
9139,Feature Phone,18663464,HP,ProBook,08-08-2017,13-03-2021,Yes,No,No,Poor,17.31,Average
9140,Feature Phone,18413199,Dell,ThinkPad,11-04-2015,18-06-2021,No,Yes,Yes,Poor,27.8,Average
9141,Feature Phone,41013557,Lenovo,Inspiron,03-08-2015,06-01-2021,No,No,Yes,Average,34.26,Good
9142,Laptop,78195455,HP,Vostro,06-09-2017,16-01-2021,No,Yes,Yes,Poor,17.81,Good
9143,Laptop,88196459,Apple,MacBook,30-01-2018,26-05-2021,No,No,No,Good,34.63,Good
9144,Laptop,29812912,Lenovo,MacBook,15-12-2014,25-01-2021,No,No,Yes,Poor,1.58,Average
9145,Feature Phone,62774543,HP,Inspiron,13-02-2015,20-06-2021,Yes,Yes,Yes,Average,12.7,Average
9146,Laptop,33894393,Lenovo,EliteBook,05-08-2016,20-07-2021,No,Yes,No,Average,10.49,Good
9147,Smart Phone,91522696,Apple,Inspiron,12-01-2017,16-02-2021,Yes,No,No,Average,39.51,Poor
9148,Smart Phone,28380573,HP,ProBook,20-07-2018,02-03-2021,No,Yes,No,Poor,22.56,Good
9149,Feature Phone,16906730,HP,EliteBook,29-12-2019,17-02-2021,Yes,Yes,Yes,Good,39.77,Good
9150,Feature Phone,27373828,Apple,MacBook,04-09-2014,20-04-2021,No,No,No,Good,13.37,Poor
9151,Feature Phone,35268413,HP,Inspiron,05-03-2017,03-06-2021,No,No,Yes,Good,18.3,Good
9152,Smart Phone,43389254,HP,Inspiron,22-11-2016,14-07-2021,Yes,Yes,Yes,Good,6.18,Average
9153,Feature Phone,98006922,Apple,ThinkPad,17-07-2019,04-06-2021,Yes,No,Yes,Poor,29.29,Average
9154,Smart Phone,66142867,Dell,Vostro,31-01-2015,05-02-2021,Yes,Yes,Yes,Average,9.5,Good
9155,Laptop,36720804,Dell,ProBook,15-07-2016,05-06-2021,Yes,No,Yes,Average,29.13,Good
9156,Feature Phone,43973118,HP,Inspiron,02-07-2014,05-01-2021,Yes,Yes,Yes,Average,11.24,Good
9157,Laptop,15330833,Lenovo,Inspiron,31-01-2014,12-01-2021,No,No,No,Poor,6.46,Average
9158,Feature Phone,95990644,HP,MacBook,10-03-2016,28-04-2021,No,Yes,Yes,Good,2.13,Poor
9159,Laptop,37256012,Apple,EliteBook,19-08-2018,08-05-2021,No,Yes,Yes,Poor,21.4,Poor
9160,Laptop,81349388,Apple,ThinkPad,01-10-2018,25-06-2021,No,No,No,Poor,5.28,Good
9161,Smart Phone,3232453,Lenovo,ThinkPad,21-01-2020,14-01-2021,Yes,No,Yes,Good,4.6,Poor
9162,Feature Phone,26818764,Dell,Vostro,17-01-2019,04-04-2021,No,Yes,No,Average,31.69,Average
9163,Smart Phone,53947338,HP,ProBook,19-05-2018,19-04-2021,No,No,Yes,Average,26.8,Good
9164,Smart Phone,96110607,HP,Inspiron,02-11-2018,08-05-2021,Yes,Yes,Yes,Poor,2.4,Average
9165,Laptop,73368434,HP,ThinkPad,26-12-2014,24-03-2021,No,No,Yes,Good,32.79,Average
9166,Feature Phone,67914319,Dell,Inspiron,16-05-2017,12-04-2021,Yes,No,No,Average,17.54,Good
9167,Smart Phone,11276067,HP,Inspiron,18-02-2017,07-03-2021,No,Yes,Yes,Poor,17.29,Poor
9168,Feature Phone,31753296,HP,ThinkPad,28-11-2015,05-04-2021,Yes,Yes,No,Poor,28.64,Good
9169,Laptop,91374516,Lenovo,ThinkPad,28-02-2020,23-04-2021,Yes,No,No,Average,16.89,Poor
9170,Feature Phone,58966402,Dell,ThinkPad,03-10-2020,15-06-2021,Yes,Yes,Yes,Average,7.7,Poor
9171,Smart Phone,32358902,Apple,ProBook,13-05-2016,08-06-2021,No,Yes,Yes,Good,13.89,Average
9172,Feature Phone,83070518,Dell,Inspiron,23-06-2015,30-05-2021,No,Yes,Yes,Poor,5.8,Average
9173,Feature Phone,13770860,Dell,MacBook,28-04-2019,21-05-2021,No,Yes,No,Poor,19.28,Poor
9174,Smart Phone,46754257,HP,ProBook,06-02-2017,13-07-2021,No,Yes,Yes,Poor,30.4,Average
9175,Laptop,27136133,HP,MacBook,27-02-2019,04-03-2021,No,Yes,Yes,Average,29.41,Poor
9176,Smart Phone,56386257,Dell,EliteBook,26-08-2017,28-06-2021,Yes,Yes,Yes,Good,18.64,Average
9177,Feature Phone,22194060,Apple,Vostro,17-07-2017,06-01-2021,No,No,Yes,Good,18.65,Average
9178,Smart Phone,22789556,Apple,Inspiron,25-09-2016,18-01-2021,Yes,No,No,Poor,15.94,Good
9179,Laptop,67607570,Dell,ThinkPad,08-09-2020,05-08-2021,Yes,No,Yes,Good,13.98,Poor
9180,Laptop,26125190,HP,ProBook,06-10-2015,25-03-2021,Yes,Yes,Yes,Good,4.34,Good
9181,Feature Phone,72079911,Dell,ProBook,05-10-2018,31-07-2021,No,No,Yes,Poor,20.76,Poor
