,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
8716,Laptop,97301271,HP,EliteBook,23-08-2015,14-02-2021,No,Yes,No,Poor,2.16,Average
8717,Feature Phone,7508578,Nokia,8000,02-01-2019,07-06-2021,No,No,No,Good,1.66,Average
8718,Feature Phone,28361350,Samsung,6300,09-11-2018,09-02-2021,No,Yes,No,Poor,4.99,Good
8719,Smart Phone,55201834,Nokia,G300,15-04-2020,18-06-2021,No,No,No,Average,4.62,Average
8720,Smart Phone,92115439,Apple,Iphone 5S,21-09-2019,14-02-2021,No,Yes,No,Good,4.4,Good
8721,Smart Phone,30524774,Blackberry,Torch,18-05-2020,07-06-2021,No,No,Yes,Average,3.35,Average
8722,Feature Phone,65648957,Samsung,225,16-04-2020,10-05-2021,Yes,Yes,Yes,Poor,2.31,Average
8723,Laptop,50401062,Dell,Inspiron,22-07-2018,18-04-2021,No,No,No,Poor,3.76,Average
8724,Laptop,2872247,Apple,MacBook,22-07-2018,07-08-2021,No,No,No,Poor,3.74,Good
8725,Laptop,18626193,Lenovo,Ideapad,23-12-2017,06-08-2021,Yes,No,Yes,Average,1.51,Good
8726,Feature Phone,43455218,Nokia,8000,24-01-2016,24-04-2021,No,Yes,Yes,Poor,1.2,Average
8727,Feature Phone,20133481,Samsung,125,06-07-2017,01-02-2021,No,No,Yes,Good,1.19,Poor
8728,Laptop,89066348,HP,EliteBook,16-10-2019,04-02-2021,No,Yes,Yes,Average,6.38,Poor
8729,Smart Phone,27064665,Oppo,R1,29-10-2014,21-04-2021,No,Yes,No,Poor,4.28,Poor
8730,Feature Phone,92345119,Samsung,5310,03-08-2020,24-02-2021,No,No,Yes,Good,15.62,Poor
8731,Feature Phone,73441342,Nokia,125,29-08-2016,29-05-2021,No,Yes,No,Average,3.91,Good
8732,Laptop,79921046,HP,Probook,06-01-2019,24-06-2021,No,No,Yes,Good,17.3,Good
8733,Feature Phone,14442940,Nokia,5310,23-01-2018,14-03-2021,Yes,No,Yes,Poor,4.4,Average
8734,Feature Phone,87698336,Nokia,125,16-06-2016,10-02-2021,No,No,Yes,Average,3.48,Good
8735,Laptop,45030369,Dell,Vostro,17-02-2018,27-01-2021,No,No,No,Poor,2.68,Average
8736,Laptop,92232334,Lenovo,ThinkPad,03-06-2019,15-07-2021,Yes,No,Yes,Good,6.95,Good
8737,Feature Phone,46224200,Samsung,6300,28-08-2020,08-06-2021,Yes,Yes,Yes,Average,8.6,Average
8738,Feature Phone,36366132,Samsung,8000,24-03-2017,29-04-2021,Yes,Yes,Yes,Average,1.93,Average
8739,Laptop,75792053,Lenovo,ThinkPad,14-03-2019,07-05-2021,No,No,Yes,Poor,4.28,Average
8740,Feature Phone,91901101,Samsung,6300,22-12-2018,22-06-2021,No,No,No,Good,8.81,Poor
8741,Feature Phone,83189258,Samsung,225,31-10-2019,25-06-2021,No,No,Yes,Poor,4.87,Good
8742,Laptop,58477915,Dell,Inspiron,26-02-2019,21-03-2021,No,Yes,No,Average,1.5,Good
8743,Laptop,88758176,HP,Probook,25-08-2019,07-05-2021,No,Yes,No,Poor,3.85,Good
8744,Smart Phone,27962275,Blackberry,Aurora,12-02-2018,25-01-2021,No,No,Yes,Poor,4.86,Poor
8745,Smart Phone,1532401,Oppo,Joy,04-03-2017,25-04-2021,No,Yes,No,Poor,3.95,Average
8746,Laptop,52347580,HP,EliteBook,19-02-2017,24-04-2021,Yes,Yes,Yes,Poor,1.32,Average
8747,Smart Phone,83298455,OnePlus,OnePlus 7T,13-09-2020,17-02-2021,No,No,No,Good,6.8,Good
8748,Laptop,54218284,Dell,Inspiron,04-03-2015,28-02-2021,No,Yes,No,Average,2.24,Average
8749,Laptop,47392298,HP,Pavilion,14-12-2015,12-04-2021,No,No,No,Average,6.52,Average
8750,Laptop,56836813,HP,Probook,28-07-2019,24-01-2021,No,Yes,Yes,Average,1.2,Good
8751,Smart Phone,86571746,OnePlus,OnePlus 6T,02-02-2014,09-05-2021,No,No,No,Average,2.7,Average
8752,Feature Phone,33660899,Nokia,215,06-08-2019,24-01-2021,No,No,No,Poor,4.65,Good
8753,Smart Phone,3676172,OnePlus,OnePlus 6T,03-11-2014,15-03-2021,No,No,No,Good,4.88,Average
8754,Smart Phone,1509366,Nokia,C20 Plus,20-07-2014,27-03-2021,No,Yes,Yes,Good,18,Good
8755,Feature Phone,33675367,Samsung,215,06-05-2014,05-07-2021,No,Yes,No,Good,5.7,Average
8756,Smart Phone,88624723,Apple,Iphone SE,22-01-2018,15-04-2021,No,Yes,No,Good,16.42,Average
8757,Feature Phone,24379007,Nokia,225,17-03-2015,04-07-2021,No,Yes,No,Good,7.5,Good
8758,Laptop,24206303,Apple,ProBook,04-05-2019,06-05-2021,Yes,Yes,Yes,Average,8.31,Average
8759,Feature Phone,8372970,Samsung,5310,30-05-2020,17-06-2021,Yes,No,Yes,Poor,2.65,Average
8760,Smart Phone,13859787,Apple,Iphone SE,17-10-2016,06-05-2021,Yes,Yes,Yes,Good,4.34,Average
8761,Feature Phone,11787266,Nokia,225,30-12-2014,19-06-2021,No,No,No,Average,7.13,Poor
8762,Laptop,68233112,Dell,Inspiron,05-07-2016,23-06-2021,No,No,No,Good,14.58,Poor
8763,Smart Phone,38722912,Apple,Iphone 13,22-07-2016,28-01-2021,No,Yes,Yes,Average,9.19,Average
8764,Laptop,1250879,Dell,Vostro,11-08-2015,09-02-2021,Yes,No,Yes,Good,11.16,Good
8765,Smart Phone,43049240,Apple,Iphone 7,18-03-2015,27-02-2021,No,Yes,No,Poor,3.42,Average
8766,Laptop,29409723,Apple,ProBook,06-11-2020,02-01-2021,Yes,No,Yes,Average,1.15,Average
8767,Smart Phone,93477598,Oppo,Joy,26-03-2015,28-06-2021,No,Yes,Yes,Good,12.96,Average
8768,Laptop,46009586,HP,EliteBook,08-02-2016,12-05-2021,No,No,No,Average,9.47,Poor
8769,Feature Phone,7380273,Nokia,215,26-04-2019,05-08-2021,No,No,Yes,Good,15.8,Good
8770,Laptop,27011485,Apple,ProBook,10-08-2020,28-04-2021,No,No,No,Average,1.84,Average
8771,Smart Phone,1570342,Apple,Iphone 13,04-06-2019,17-01-2021,No,Yes,No,Good,6.75,Good
8772,Laptop,50259274,Lenovo,Ideapad,19-11-2014,13-06-2021,No,No,No,Good,19.55,Good
8773,Smart Phone,27210338,Apple,Iphone SE,06-09-2016,18-05-2021,No,Yes,Yes,Good,15.95,Good
8774,Smart Phone,3148846,Oppo,Neo,09-08-2014,26-07-2021,No,No,No,Average,1.16,Good
8775,Feature Phone,84188502,Nokia,8000,17-06-2015,23-05-2021,Yes,Yes,Yes,Average,5.23,Average
8776,Smart Phone,35470755,Samsung,Galaxy A8s,28-06-2018,25-06-2021,No,No,Yes,Poor,4.67,Good
8777,Feature Phone,72045107,Nokia,6300,18-09-2017,12-05-2021,Yes,Yes,Yes,Average,8.37,Poor
8778,Smart Phone,62021036,OnePlus,OnePlus 9R,26-11-2016,25-04-2021,Yes,Yes,Yes,Average,9.51,Good
8779,Feature Phone,33639598,Samsung,8000,18-10-2019,14-01-2021,No,No,No,Poor,2.67,Average
8780,Smart Phone,79605311,Apple,Iphone 6,05-03-2019,25-04-2021,Yes,No,Yes,Average,9.43,Good
8781,Smart Phone,14733192,Samsung,Galaxy A8s,28-07-2016,25-04-2021,No,No,No,Poor,2.51,Good
8782,Feature Phone,41586228,Samsung,215,30-05-2018,13-07-2021,No,Yes,No,Average,9.7,Average
8783,Laptop,59566359,HP,Probook,12-03-2019,23-05-2021,No,No,No,Good,17.5,Poor
8784,Laptop,58674819,Dell,Inspiron,05-06-2020,22-06-2021,No,Yes,Yes,Average,1.16,Good
8785,Feature Phone,96794227,Nokia,8000,03-08-2017,10-02-2021,No,No,No,Average,7.49,Good
8786,Smart Phone,58414156,Nokia,G50,10-02-2020,29-01-2021,No,Yes,No,Poor,4.89,Good
8787,Laptop,67749102,Apple,ProBook,17-08-2018,24-02-2021,Yes,No,Yes,Average,8.73,Good
8788,Smart Phone,66427957,OnePlus,OnePlus 8,25-12-2019,30-03-2021,No,No,No,Average,8.87,Average
8789,Smart Phone,45158094,Nokia,X20,24-06-2017,26-05-2021,No,Yes,No,Average,4.2,Good
8790,Laptop,82373276,HP,Probook,27-03-2014,15-06-2021,No,No,No,Good,6.3,Poor
8791,Smart Phone,51082604,Oppo,A52,12-11-2017,14-03-2021,Yes,Yes,Yes,Good,14.96,Poor
8792,Laptop,59224389,HP,Probook,17-11-2020,01-06-2021,No,No,No,Average,3.64,Poor
8793,Feature Phone,61925458,Samsung,5310,19-04-2016,28-02-2021,No,Yes,Yes,Poor,1.87,Good
8794,Feature Phone,56176766,Samsung,215,19-09-2017,08-05-2021,Yes,Yes,Yes,Good,15.9,Good
8795,Laptop,73771555,Lenovo,Ideapad,24-07-2019,01-05-2021,No,Yes,Yes,Poor,3.86,Poor
8796,Feature Phone,72825648,Nokia,225,22-02-2015,25-04-2021,Yes,No,Yes,Good,10.29,Average
8797,Smart Phone,85700680,OnePlus,OnePlus 7T,22-06-2014,18-01-2021,Yes,No,Yes,Good,10.84,Good
8798,Feature Phone,84369932,Nokia,125,11-06-2014,22-01-2021,Yes,No,Yes,Average,7.45,Poor
8799,Smart Phone,3037256,Oppo,Neo,12-01-2017,18-03-2021,No,Yes,Yes,Average,1.66,Poor
8800,Feature Phone,95062044,Samsung,225,19-10-2018,02-07-2021,No,Yes,No,Good,2.23,Average
8801,Smart Phone,27780862,OnePlus,OnePlus 7pro,26-10-2018,31-07-2021,No,No,Yes,Poor,2.98,Good
8802,Smart Phone,71160030,Samsung,Galaxy J7 duo,22-11-2016,29-04-2021,Yes,Yes,Yes,Poor,4.94,Poor
8803,Smart Phone,56682502,Oppo,R1,05-05-2018,01-02-2021,No,No,No,Average,6.73,Good
8804,Laptop,26276618,Dell,Vostro,02-05-2020,21-05-2021,No,No,No,Good,16.48,Good
8805,Laptop,3713228,Apple,ProBook,18-11-2016,05-04-2021,No,No,No,Poor,2.34,Average
8806,Feature Phone,70256215,Nokia,125,18-05-2014,01-01-2021,No,No,No,Average,3.98,Good
8807,Laptop,35509400,Lenovo,Ideapad,07-11-2016,09-08-2021,No,No,Yes,Average,3.55,Average
8808,Smart Phone,72251447,Nokia,X10,09-10-2014,07-02-2021,No,Yes,No,Average,2.77,Poor
8809,Laptop,32880496,HP,EliteBook,07-03-2014,24-02-2021,No,Yes,No,Good,15.61,Poor
8810,Feature Phone,92145979,Samsung,8000,01-04-2019,12-02-2021,Yes,No,Yes,Good,9.69,Poor
8811,Feature Phone,17607636,Samsung,215,04-04-2018,09-08-2021,No,Yes,No,Average,6.62,Average
8812,Feature Phone,85213692,Nokia,125,24-04-2017,09-05-2021,Yes,Yes,Yes,Poor,4.7,Poor
8813,Smart Phone,51201678,Apple,Iphone XS,18-02-2017,15-02-2021,No,Yes,No,Good,18.59,Poor
8814,Laptop,52176517,Lenovo,Ideapad,27-12-2014,11-03-2021,No,Yes,Yes,Average,1.53,Poor
8815,Laptop,98654239,Apple,MacBook,28-08-2014,17-01-2021,No,No,Yes,Average,8.63,Good
8816,Smart Phone,86756129,Samsung,Galaxy Note 9,10-10-2019,28-06-2021,No,No,No,Average,1.57,Average
8817,Smart Phone,8665522,Nokia,T20,02-03-2017,28-03-2021,Yes,Yes,Yes,Average,8.35,Poor
8818,Laptop,34342480,Dell,Vostro,17-09-2016,09-05-2021,No,No,No,Average,8.27,Average
8819,Smart Phone,15470485,Apple,Iphone 11,29-06-2019,28-02-2021,No,No,No,Average,8.99,Poor
8820,Laptop,77620040,Lenovo,ThinkPad,29-06-2019,24-01-2021,No,Yes,No,Poor,1.25,Average
8821,Laptop,78392380,Apple,MacBook,16-08-2015,30-01-2021,No,Yes,Yes,Good,6.61,Poor
8822,Smart Phone,28207214,Apple,Iphone 11,27-10-2019,01-08-2021,No,Yes,No,Good,11.52,Good
8823,Feature Phone,82609672,Nokia,8000,14-02-2015,13-04-2021,No,No,No,Poor,4.13,Good
8824,Feature Phone,24114882,Nokia,6300,21-02-2015,13-03-2021,No,No,No,Poor,1.41,Good
8825,Smart Phone,70005363,Oppo,A3s,31-05-2015,23-02-2021,No,No,No,Average,7.2,Average
8826,Smart Phone,32918359,Samsung,Galaxy A8s,12-07-2018,16-01-2021,No,Yes,Yes,Average,2.83,Good
8827,Smart Phone,44593643,Oppo,Find 7,26-10-2015,28-07-2021,No,No,No,Good,7.31,Poor
8828,Laptop,9332133,HP,Probook,29-10-2015,24-02-2021,No,No,No,Good,3.92,Poor
8829,Laptop,37406677,Lenovo,ThinkPad,13-12-2018,01-01-2021,Yes,No,Yes,Poor,3.36,Average
8830,Laptop,20701987,Lenovo,ThinkPad,14-05-2017,06-03-2021,No,Yes,No,Average,8.77,Poor
8831,Smart Phone,99755102,OnePlus,OnePlus 6T,24-03-2016,14-01-2021,Yes,No,Yes,Good,16.2,Good
8832,Laptop,33497341,Apple,ProBook,07-12-2018,04-07-2021,No,Yes,No,Poor,3.3,Good
8833,Laptop,58236338,Apple,MacBook,13-04-2016,04-04-2021,No,Yes,No,Average,5.49,Poor
8834,Feature Phone,2071206,Samsung,6300,23-12-2020,21-01-2021,Yes,No,Yes,Good,14.64,Average
8835,Smart Phone,67606313,Oppo,Find 7,27-02-2014,27-07-2021,Yes,No,Yes,Average,3.41,Average
8836,Laptop,68968021,Dell,Inspiron,20-09-2015,15-01-2021,Yes,Yes,Yes,Poor,3.52,Poor
8837,Feature Phone,94454147,Samsung,8000,19-09-2019,14-03-2021,No,No,No,Average,2.66,Good
8838,Laptop,56255683,HP,Pavilion,25-02-2014,17-03-2021,No,Yes,No,Average,8.84,Poor
8839,Feature Phone,21098529,Samsung,5310,10-06-2019,21-05-2021,No,No,No,Poor,1.9,Good
8840,Laptop,97864325,Lenovo,Ideapad,15-11-2019,21-07-2021,No,No,Yes,Average,9.98,Poor
8841,Feature Phone,77355461,Samsung,6300,06-03-2017,24-03-2021,No,Yes,Yes,Poor,3.91,Good
8842,Laptop,14089510,Apple,MacBook,07-01-2015,21-06-2021,No,No,No,Average,4.26,Poor
8843,Laptop,3134696,Apple,MacBook,04-09-2017,01-02-2021,No,Yes,No,Good,13.91,Poor
8844,Feature Phone,65445082,Samsung,215,16-02-2017,29-04-2021,Yes,No,Yes,Good,16.65,Good
8845,Feature Phone,55158121,Nokia,6300,11-10-2019,17-01-2021,No,Yes,Yes,Poor,4.13,Good
8846,Feature Phone,67514731,Nokia,8000,16-02-2017,17-07-2021,No,Yes,No,Average,8.34,Poor
8847,Feature Phone,35395959,Nokia,5310,24-01-2014,21-07-2021,No,Yes,Yes,Good,4.4,Average
8848,Laptop,13916046,Lenovo,ThinkPad,23-10-2017,26-02-2021,No,Yes,No,Poor,1.42,Good
8849,Smart Phone,43904853,OnePlus,OnePlus nord,10-10-2018,16-03-2021,Yes,Yes,Yes,Average,3.34,Poor
8850,Laptop,6092009,Dell,Inspiron,31-03-2017,14-03-2021,No,Yes,No,Average,2.76,Average
8851,Smart Phone,26385402,Apple,Iphone 6S,24-01-2018,26-07-2021,No,Yes,No,Good,7.73,Good
8852,Feature Phone,30605152,Nokia,5310,23-05-2020,29-01-2021,No,No,No,Poor,1.88,Average
8853,Feature Phone,52018251,Nokia,125,30-04-2015,22-04-2021,No,Yes,No,Average,3.64,Good
8854,Smart Phone,29911776,Nokia,X100,05-07-2018,05-03-2021,Yes,Yes,Yes,Good,10.76,Average
8855,Laptop,34728093,Apple,ProBook,28-04-2016,26-07-2021,No,No,No,Poor,3.93,Good
8856,Smart Phone,34391143,Samsung,Galaxy A8s,15-02-2020,18-02-2021,No,No,No,Good,18.47,Average
8857,Laptop,19552965,HP,EliteBook,28-02-2015,07-04-2021,No,Yes,No,Average,1.5,Poor
8858,Smart Phone,60673244,Nokia,XR20,04-09-2014,12-02-2021,Yes,Yes,Yes,Good,16.78,Poor
8859,Laptop,87729160,HP,Probook,26-04-2018,22-04-2021,No,No,No,Average,5.62,Poor
8860,Feature Phone,34301838,Nokia,225,04-05-2014,20-07-2021,Yes,No,Yes,Good,16.38,Poor
8861,Feature Phone,89894910,Samsung,6300,10-12-2015,09-06-2021,No,Yes,No,Average,1.56,Good
8862,Smart Phone,26209098,Apple,Iphone 8,06-07-2017,31-03-2021,No,Yes,No,Average,7.58,Poor
8863,Laptop,65521373,Lenovo,ThinkPad,09-02-2015,17-06-2021,No,No,Yes,Good,2.94,Poor
8864,Feature Phone,70068474,Nokia,6300,25-01-2018,20-03-2021,Yes,No,Yes,Poor,1.93,Average
8865,Laptop,92150102,Dell,Vostro,06-01-2019,17-07-2021,Yes,No,Yes,Average,4.68,Poor
8866,Smart Phone,79498197,Blackberry,Passport,26-12-2019,10-02-2021,No,Yes,No,Poor,4.45,Poor
8867,Feature Phone,85564947,Samsung,6300,05-04-2015,15-04-2021,Yes,No,Yes,Average,3.59,Poor
8868,Feature Phone,42075301,Samsung,215,17-11-2020,30-04-2021,No,No,No,Good,13.69,Good
8869,Laptop,8273598,Lenovo,Ideapad,10-02-2019,11-03-2021,No,No,No,Good,2.78,Poor
8870,Laptop,26514635,Lenovo,Ideapad,16-11-2016,03-02-2021,No,No,No,Average,4.57,Good
8871,Smart Phone,66372752,OnePlus,OnePlus 8,03-08-2019,16-01-2021,Yes,Yes,Yes,Poor,1.95,Average
8872,Feature Phone,12756858,Samsung,215,11-01-2018,04-02-2021,Yes,No,Yes,Average,8.27,Poor
8873,Smart Phone,50084432,Apple,Iphone X,27-08-2020,16-02-2021,No,Yes,No,Average,8.2,Poor
8874,Feature Phone,1183429,Samsung,6300,22-02-2016,27-07-2021,No,No,Yes,Good,10.79,Average
8875,Smart Phone,90307867,Nokia,X10,19-06-2019,17-02-2021,No,No,Yes,Average,2.83,Good
8876,Laptop,17024525,Lenovo,Ideapad,23-04-2016,01-03-2021,Yes,No,Yes,Poor,1.42,Poor
8877,Feature Phone,66855194,Samsung,6300,21-05-2018,21-05-2021,No,Yes,No,Poor,3.46,Poor
8878,Smart Phone,5143955,OnePlus,OnePlus 7T,09-08-2014,16-07-2021,Yes,Yes,Yes,Good,8.85,Poor
8879,Laptop,90617690,Lenovo,Ideapad,27-10-2016,02-02-2021,No,No,Yes,Average,4.5,Poor
8880,Smart Phone,12237289,Blackberry,Keyone,26-02-2018,04-04-2021,No,No,No,Good,11.46,Poor
8881,Laptop,64106786,Lenovo,Ideapad,18-05-2017,20-04-2021,Yes,Yes,Yes,Poor,1.11,Average
8882,Smart Phone,96968420,OnePlus,OnePlus 9R,16-10-2015,23-03-2021,Yes,Yes,Yes,Poor,2.32,Average
8883,Feature Phone,48921435,Nokia,215,11-08-2017,09-07-2021,Yes,Yes,Yes,Poor,1.38,Average
8884,Laptop,245265,Apple,MacBook,08-07-2014,27-02-2021,No,No,No,Average,3.46,Good
8885,Feature Phone,1687804,Samsung,215,23-10-2016,04-01-2021,Yes,No,Yes,Average,2.11,Good
8886,Feature Phone,85010055,Nokia,225,13-12-2017,30-05-2021,Yes,No,Yes,Poor,2.75,Poor
8887,Feature Phone,54237117,Nokia,5310,24-12-2014,14-01-2021,Yes,No,Yes,Average,4.39,Average
8888,Laptop,44095949,Dell,Inspiron,26-10-2020,26-02-2021,No,No,Yes,Good,1.54,Poor
8889,Feature Phone,96772843,Samsung,125,15-05-2018,12-04-2021,No,No,Yes,Average,4.94,Good
8890,Laptop,81798896,Lenovo,ThinkPad,26-12-2015,25-05-2021,No,No,No,Poor,2.26,Average
8891,Laptop,64046655,HP,Probook,18-10-2014,04-03-2021,No,Yes,Yes,Good,1.29,Good
8892,Laptop,58732038,Lenovo,ThinkPad,05-04-2016,20-02-2021,No,No,No,Average,4.95,Poor
8893,Feature Phone,63035797,Samsung,225,12-08-2016,12-05-2021,No,No,Yes,Good,7.4,Good
8894,Smart Phone,63159691,OnePlus,OnePlus 7,16-05-2017,01-07-2021,No,No,Yes,Average,8.41,Poor
8895,Feature Phone,61562585,Nokia,6300,19-03-2014,19-06-2021,Yes,Yes,Yes,Poor,4.38,Poor
8896,Laptop,98915156,HP,Probook,30-08-2014,18-04-2021,No,Yes,No,Poor,4.37,Average
8897,Smart Phone,48268356,Samsung,Galaxy S9,30-07-2016,20-06-2021,No,No,No,Good,6.63,Poor
8898,Laptop,67938582,Dell,Vostro,10-02-2014,04-07-2021,No,Yes,No,Good,8.36,Poor
8899,Feature Phone,94320817,Nokia,8000,31-07-2014,28-03-2021,No,Yes,No,Good,7.15,Good
8900,Smart Phone,49892819,Blackberry,Q5,30-09-2015,10-03-2021,No,Yes,Yes,Average,6.98,Good
8901,Smart Phone,95373249,OnePlus,OnePlus 8,05-02-2014,30-06-2021,Yes,No,Yes,Average,5.83,Poor
8902,Laptop,24867184,Apple,MacBook,18-09-2018,26-02-2021,No,Yes,Yes,Good,3.46,Poor
8903,Smart Phone,98593217,Samsung,Galaxy A6,29-12-2018,04-05-2021,No,No,Yes,Good,12.99,Poor
8904,Smart Phone,90915116,Nokia,X10,03-02-2020,28-04-2021,No,Yes,No,Poor,3.2,Poor
8905,Smart Phone,14457685,Blackberry,Passport,01-04-2020,03-08-2021,No,Yes,No,Poor,2.77,Poor
8906,Smart Phone,78390911,Apple,Iphone 8,06-07-2017,26-04-2021,No,Yes,Yes,Good,3.36,Poor
8907,Laptop,95540207,Dell,Vostro,06-11-2017,10-05-2021,Yes,Yes,Yes,Good,3.11,Poor
8908,Laptop,31025492,Apple,ProBook,19-01-2017,28-05-2021,Yes,No,Yes,Good,15.64,Average
8909,Laptop,2377377,Lenovo,ThinkPad,26-03-2014,20-01-2021,No,Yes,Yes,Average,7.94,Good
8910,Smart Phone,22878328,Nokia,X20,22-01-2020,11-07-2021,Yes,No,Yes,Poor,4.7,Good
8911,Feature Phone,46534330,Nokia,8000,11-01-2016,05-06-2021,No,No,Yes,Good,6.63,Poor
8912,Laptop,20247515,HP,Pavilion,11-04-2018,21-01-2021,No,Yes,No,Average,7.75,Poor
8913,Laptop,40891637,Dell,Inspiron,03-09-2020,08-07-2021,No,Yes,No,Good,17.35,Poor
8914,Feature Phone,53549587,Samsung,215,21-06-2016,09-02-2021,No,Yes,Yes,Poor,4.4,Poor
8915,Feature Phone,14298325,Samsung,5310,22-01-2014,18-03-2021,Yes,Yes,Yes,Average,5.94,Good
8916,Laptop,59134251,HP,Probook,24-01-2014,09-06-2021,Yes,No,Yes,Good,10.19,Good
8917,Laptop,28101161,Dell,Vostro,07-06-2015,03-06-2021,No,No,No,Good,17.43,Average
8918,Feature Phone,30970427,Samsung,5310,07-04-2015,06-05-2021,No,Yes,Yes,Good,5.68,Good
8919,Smart Phone,27700921,Blackberry,Keyone,10-11-2016,30-05-2021,No,No,Yes,Average,5.13,Poor
8920,Laptop,38865138,Apple,ProBook,23-07-2018,28-05-2021,No,No,Yes,Average,3.57,Average
8921,Feature Phone,80870364,Samsung,225,30-07-2017,14-03-2021,No,No,No,Good,9.86,Poor
8922,Laptop,51362027,HP,Pavilion,22-11-2019,26-06-2021,No,Yes,No,Good,15.47,Good
8923,Laptop,83914034,Apple,MacBook,20-10-2018,03-08-2021,No,No,Yes,Poor,4.74,Poor
8924,Laptop,23085312,Lenovo,ThinkPad,15-03-2015,20-03-2021,No,Yes,No,Good,4.52,Good
8925,Smart Phone,51436438,Apple,Iphone 11,11-08-2015,23-02-2021,No,No,No,Good,15.57,Good
8926,Smart Phone,30083738,Blackberry,Curve,18-09-2017,04-07-2021,Yes,No,Yes,Good,19.4,Good
8927,Smart Phone,18053616,Samsung,Galaxy S9,22-05-2014,22-03-2021,Yes,No,Yes,Poor,2.95,Poor
8928,Smart Phone,6150624,Apple,Iphone 8,27-02-2017,03-03-2021,No,No,No,Average,2.91,Poor
8929,Smart Phone,26358505,Apple,Iphone 8,12-03-2014,19-04-2021,No,Yes,Yes,Good,2.93,Good
8930,Smart Phone,53530400,Samsung,Galaxy S9,08-08-2014,11-05-2021,Yes,Yes,Yes,Good,12.74,Good
8931,Feature Phone,62911412,Nokia,225,26-03-2017,21-07-2021,No,Yes,Yes,Good,9.72,Good
8932,Feature Phone,56425741,Samsung,5310,09-06-2018,27-01-2021,Yes,Yes,Yes,Poor,1.6,Average
8933,Feature Phone,74016570,Samsung,125,25-07-2017,21-05-2021,No,No,No,Good,12.44,Good
8934,Laptop,93756600,Apple,MacBook,25-01-2020,31-05-2021,No,Yes,No,Good,12.63,Average
8935,Laptop,12772124,Dell,Vostro,21-09-2015,11-06-2021,No,No,No,Poor,2.33,Poor
8936,Smart Phone,93416344,Nokia,T20,21-10-2014,15-07-2021,No,Yes,No,Poor,4.37,Poor
8937,Smart Phone,52982392,Nokia,C20 Plus,24-09-2020,17-03-2021,No,No,Yes,Average,9.18,Good
8938,Laptop,63760460,HP,EliteBook,26-04-2018,06-05-2021,No,No,Yes,Poor,2.46,Average
8939,Laptop,47796553,HP,Pavilion,09-10-2018,25-05-2021,No,Yes,Yes,Average,8.3,Average
8940,Smart Phone,37671822,Samsung,Galaxy A6,13-02-2017,21-01-2021,No,No,No,Average,3.86,Good
8941,Feature Phone,79887656,Samsung,215,30-09-2014,28-01-2021,No,Yes,No,Average,2.19,Average
8942,Feature Phone,53887436,Samsung,6300,15-05-2019,03-05-2021,No,No,No,Poor,1.26,Good
8943,Feature Phone,5872183,Samsung,5310,20-05-2014,27-07-2021,No,No,Yes,Good,1.67,Good
8944,Feature Phone,22840714,Nokia,5310,29-01-2014,17-02-2021,No,No,No,Good,18.23,Good
8945,Feature Phone,37064259,Nokia,8000,25-06-2016,06-03-2021,No,No,No,Good,2.59,Good
8946,Laptop,78665545,Lenovo,Ideapad,26-11-2020,21-07-2021,Yes,Yes,Yes,Average,3.52,Poor
8947,Feature Phone,35741626,Samsung,225,16-02-2015,04-03-2021,No,No,No,Good,14.46,Good
8948,Feature Phone,53008671,Nokia,8000,09-07-2017,01-04-2021,No,No,Yes,Poor,1.5,Good
8949,Laptop,93753388,Apple,MacBook,05-04-2014,24-02-2021,Yes,No,Yes,Average,4.25,Average
8950,Laptop,83213991,Dell,Inspiron,25-11-2019,17-01-2021,No,No,No,Good,9.45,Average
8951,Feature Phone,13947897,Samsung,125,20-11-2016,05-02-2021,Yes,No,Yes,Good,19.47,Poor
8952,Laptop,6656942,Dell,Vostro,26-03-2019,01-06-2021,No,Yes,No,Average,2.63,Average
8953,Smart Phone,5724161,Blackberry,Torch,08-10-2018,02-02-2021,No,Yes,No,Good,11.46,Good
8954,Laptop,86886307,Dell,Vostro,08-06-2020,14-04-2021,No,Yes,Yes,Poor,4.6,Good
8955,Smart Phone,74323289,Nokia,X100,13-04-2017,26-07-2021,No,Yes,No,Poor,4.57,Good
8956,Laptop,98093960,Apple,MacBook,23-10-2014,14-02-2021,No,No,No,Average,1.6,Average
8957,Laptop,72594827,Dell,Vostro,02-08-2015,11-05-2021,No,Yes,No,Poor,3.87,Poor
8958,Laptop,20589509,HP,EliteBook,26-07-2014,16-05-2021,No,No,Yes,Good,6.3,Average
8959,Laptop,85980259,HP,EliteBook,12-12-2017,03-07-2021,No,No,No,Average,3.4,Poor
8960,Feature Phone,4602354,Samsung,125,26-05-2020,05-03-2021,No,No,No,Average,1.31,Poor
8961,Laptop,82611651,HP,EliteBook,06-03-2020,10-01-2021,No,No,No,Good,9.7,Good
8962,Feature Phone,65622155,Samsung,225,18-06-2018,26-01-2021,No,No,No,Poor,1.55,Good
8963,Laptop,56316452,Dell,Vostro,05-01-2020,22-06-2021,No,No,No,Poor,4.55,Poor
8964,Smart Phone,95772158,Blackberry,Aurora,17-12-2019,01-05-2021,Yes,Yes,Yes,Good,16.58,Good
